sha1	canonical_title	canonical_rom_name	dat_source	size	crc32	md5	mister_system	mister_core	expected_folder	region	release_type	license_status
f97b070a1fa6ab3d190b36d6b68a2ef182d35233	Fushigi no Dungeon - Fuurai no Shiren 2 - Oni Shuurai! Shiren Jou! (Japan)	Fushigi no Dungeon - Fuurai no Shiren 2 - Oni Shuurai! Shiren Jou! (Japan).z64	Nintendo - Nintendo 64 (BigEndian)	33554432	2aa6d2a1	bbcde4966bee5602a80d9b8c1011dfa6	N64	N64	N64	Japan	Retail/Standard	Licensed/Official
f97d94b096efbed8448faab143e5256db4ed2ece	EEPROM & SRAM Erase Program (USA) (v1.2) (LodgeNet)	EEPROM & SRAM Erase Program (USA) (v1.2) (LodgeNet).v64	Nintendo - Nintendo 64 (ByteSwapped)	1179648	75929ea8	e0f9dcccc43002141e6f180de70d59d1	N64	N64	N64	USA	Retail/Standard	Licensed/Official
f97f5c663d5d593eb862bd5f6b7120ee9a4a515e	King of the Monsters (Europe)	King of the Monsters (Europe).sfc	Nintendo - Super Nintendo Entertainment System	1048576	799b1787	5cd22310c303a7440a3f456d91ee8fc2	SNES	SNES	SNES	Europe	Retail/Standard	Licensed/Official
f9809d020bc0aff976cd657e3f923d81ebd6c6b1	Fist of the North Star (USA)	Fist of the North Star (USA).unh	Nintendo - Nintendo Entertainment System (Headerless)	131072	06d72c83	5560ab6bd04c8738728f55bbc23c992d	NES	NES	NES	USA	Retail/Standard	Licensed/Official
f980d955c0b3e0c55d97b2e2e5fcb52ae93e0788	Super Mario Advance 4-e - Series 2 - 07-D009 - Cape (USA)	Super Mario Advance 4-e - Series 2 - 07-D009 - Cape (USA).raw	Nintendo - Game Boy Advance (e-Reader)	2912	f1925345	8c0e6821812fdfe1ab55ab2d9b06a0fa	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
f981ad1b4310cb545b4cbce550a0c427a720e8f5	Super Mario Advance 4 Card-e+ - Series 2 - 07-E029 (Japan)	Super Mario Advance 4 Card-e+ - Series 2 - 07-E029 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	b4dfa7c1	928f1703b600c99a8f06ecdae8a8f911	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
f983bd9b58ee07204e50c9fdd8a76ba57f2fb40c	Saigo no Nindou (Japan) (En)	Saigo no Nindou (Japan) (En).gb	Nintendo - Game Boy	131072	b864a3b6	322965849b9103a3d6906c9697a19c09	GAMEBOY	Gameboy	GAMEBOY	Japan	Retail/Standard	Licensed/Official
f98445c6b24af3fb590fdd8689a3b44c18339b79	Dragon's Lair (Europe)	Dragon's Lair (Europe).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	f919795d	f92bd9ade4753cba85e4f5ad6e210446	NES	NES	NES	Europe	Retail/Standard	Licensed/Official
f987c9c26efa260da38d38e2130df7547bb7c557	Sangokushi (Japan)	Sangokushi (Japan).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	abbf7217	5fb2af97cb4643b5e40cbf97388a3b64	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
f9883af35e5f49736f9dc073ce00f3779e93cf3f	Ferrari (Japan) (En)	Ferrari (Japan) (En).gb	Nintendo - Game Boy	131072	a7bdfec8	a1b98dad8650552a7133e786d319c95d	GAMEBOY	Gameboy	GAMEBOY	Japan	Retail/Standard	Licensed/Official
f98c3209fe712e5696648d946bd63fbca16b0ed3	Nakayoshi Cooking Series 1 - Oishii Cake-ya-san (Japan)	Nakayoshi Cooking Series 1 - Oishii Cake-ya-san (Japan).gbc	Nintendo - Game Boy Color	1048576	e5c9569a	a7f23a751078922169df0f73a1db1564	GBC	GBC	GBC	Japan	Retail/Standard	Licensed/Official
f98c76de0483f85b92cec11ab1c106529a93fe51	Date de Blackjack (Japan) (Unl)	Date de Blackjack (Japan) (Unl).fds	Nintendo - Family Computer Disk System (FDS)	131000	ad361f32	64273a3a64ec6dd629edba1d0aa7b3de	NES	NES	NES	Japan	Homebrew/Unlicensed	Unlicensed
f98ff68b3004212d09904c5db5ccfcf1d20405c3	Super Breakout (USA)	Super Breakout (USA).gb	Nintendo - Game Boy	131072	1dc0f813	c216547ff3fc2794bb6eab9c84032bea	GAMEBOY	Gameboy	GAMEBOY	USA	Retail/Standard	Licensed/Official
f9900e092484ecbfb22b6b604d97ee9e2c151ebb	Sanguo Zhonglie Zhuan - The Story of Three Kingdoms (China) (FS305) (Unl)	Sanguo Zhonglie Zhuan - The Story of Three Kingdoms (China) (FS305) (Unl).nes	Nintendo - Nintendo Entertainment System (Headered)	524304	a348d837	7753e4111ce87e912f11fd9de89fa74f	NES	NES	NES	Unknown	Homebrew/Unlicensed	Unlicensed
f992a60c6e28ba818900e008faab01739715ae74	Donald Duck - Goin' Quackers (USA) (En,Fr,De,Es,It)	Donald Duck - Goin' Quackers (USA) (En,Fr,De,Es,It).z64	Nintendo - Nintendo 64 (BigEndian)	33554432	0075d32b	56bcdfc8f0b41bf60e6a54bc60144251	N64	N64	N64	USA	Retail/Standard	Licensed/Official
f9967028eca3be77cba97bf46705fe0b96bb79b6	FIFA International Soccer (Europe)	FIFA International Soccer (Europe).sfc	Nintendo - Super Nintendo Entertainment System	1048576	a350821a	a668ab370210847e7922c58a9ea7fddb	SNES	SNES	SNES	Europe	Retail/Standard	Licensed/Official
f99cc966965e8fa0beb9fd768c646e6686e19916	Quake II (Europe)	Quake II (Europe).z64	Nintendo - Nintendo 64 (BigEndian)	12582912	82beca21	673d4ba4f41a0fe23650f06af53eec50	N64	N64	N64	Europe	Retail/Standard	Licensed/Official
f99dd1fb1d468fc67b46920687f890f5a14036c5	Mario Golf - Advance Tour (France)	Mario Golf - Advance Tour (France).gba	Nintendo - Game Boy Advance	16777216	bd5be463	4984c5fc1e916516728521d4e5e16036	GBA	GBA	GBA	Unknown	Retail/Standard	Licensed/Official
f99eb117ff81995b22e19a34437938113e32c69a	Mario Party Advance (Japan)	Mario Party Advance (Japan).gba	Nintendo - Game Boy Advance	8388608	baa4a82b	e4e07fce7c412ecbb7117a58fa235409	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
f9a3058e55d72efdebc5e2b4d2b5d6e00e71e5ff	Board Game Classics - Backgammon & Chess & Draughts (Europe) (En,Fr,De,Es,It)	Board Game Classics - Backgammon & Chess & Draughts (Europe) (En,Fr,De,Es,It).gba	Nintendo - Game Boy Advance	4194304	e5c745d8	1da8c2e3f6594c4287770171d145b7d3	GBA	GBA	GBA	Europe	Retail/Standard	Licensed/Official
f9a43e8040fb0a51110f2baa1c0d7a764fa0fe92	Rockman EXE 6 - Kaizou Card - Part 1 - 137-A029 (Japan)	Rockman EXE 6 - Kaizou Card - Part 1 - 137-A029 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	088766cc	ce6a004e6c2023d043972be97c15a9ec	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
f9a6a33f660226ea962473448b9e15af44f9fa05	Tank (Taiwan) (En) (Unl)	Tank (Taiwan) (En) (Unl).unh	Nintendo - Nintendo Entertainment System (Headerless)	40960	207dd1c4	979d4534684f85611cb16f73e29f11b4	NES	NES	NES	Unknown	Homebrew/Unlicensed	Unlicensed
f9a6fab57c048b6e9362dd09455c32912bdd4e3a	Bugs Bunny - Hachamecha Daibouken (Japan)	Bugs Bunny - Hachamecha Daibouken (Japan).sfc	Nintendo - Super Nintendo Entertainment System	1572864	528b029b	b924f56414b24a507dab4762c4b8c494	SNES	SNES	SNES	Japan	Retail/Standard	Licensed/Official
f9ad5428a6440344d01b13de5414a37683272227	Tetsuwan Atom (Japan)	Tetsuwan Atom (Japan).nes	Nintendo - Nintendo Entertainment System (Headered)	262160	00c2ccaf	518f820444223e528cfa1e4fb497539c	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
f9b048c7c18148197ad82ec9dec65ce124d663e1	Shinseiki Evangelion - Mahjong Hokan Keikaku (Japan)	Shinseiki Evangelion - Mahjong Hokan Keikaku (Japan).gbc	Nintendo - Game Boy Color	2097152	5337ff55	211031be4f99f69bfd8dfacc2b148d7c	GBC	GBC	GBC	Japan	Retail/Standard	Licensed/Official
f9b193f83cde9eea4807554bf76e554386a0fe2b	Booby Kids (Japan) (En)	Booby Kids (Japan) (En).nes	Nintendo - Nintendo Entertainment System (Headered)	131088	1548fc74	8d3baeeabc1a7b7ee1148e8ff2ae9bf8	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
f9b2a71ada850509e27225a41e6fe8e271051a99	SpaceStation Silicon Valley (Japan) (Proto)	SpaceStation Silicon Valley (Japan) (Proto).v64	Nintendo - Nintendo 64 (ByteSwapped)	8388608	7abf7f2c	cc635e0ab1038e0cb8acb3f09c83d6d4	N64	N64	N64	Japan	Prototype/Beta/Demo	Special/Non-retail
f9b2d95e1559e93935beabaaa2701cf381bc6a98	Doubutsu no Mori Card-e - Series 3 - 04-A163 (Japan)	Doubutsu no Mori Card-e - Series 3 - 04-A163 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	48b35e3d	c330a9792a9d4a6af9c497f8baed3cb5	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
f9b7f47bd85fddd18bd20f21c1af65039518fce4	Transformers - The Headmasters (Japan)	Transformers - The Headmasters (Japan).fds	Nintendo - Family Computer Disk System (FDS)	131000	a6d5e984	58c19695e9050cafa383fc4464729ccd	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
f9ca96193fa283782d64cb17749a687e00b8627b	FIFA International Soccer '97 II (Asia) (En) (Pirate)	FIFA International Soccer '97 II (Asia) (En) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	131088	555b82c8	bbe711aaf05fc1c5d5f32acf55305ffd	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
f9cd6ed88f26ca5d850ce6ca00c921b32bea0847	Galaga (Japan) (Disk Writer)	Galaga (Japan) (Disk Writer).fds	Nintendo - Family Computer Disk System (FDS)	65500	ab413401	c9c41539fe24999fb75a90e32034af47	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
f9cef229e6ced8b355b7235916bf0b38b65e8a72	Nintendo World Class Service - Power Pad Test Cartridge (USA) (Test Program)	Nintendo World Class Service - Power Pad Test Cartridge (USA) (Test Program).unh	Nintendo - Nintendo Entertainment System (Headerless)	24576	77d59400	ade6530a21a55c46452a2573d983f11d	NES	NES	NES	USA	Retail/Standard	Licensed/Official
f9cefbfc25adcd1742ff85c125797260e48408b7	Yinglie Qunxiazhuan (China) (Waixing) (970100681) (Unl)	Yinglie Qunxiazhuan (China) (Waixing) (970100681) (Unl).nes	Nintendo - Nintendo Entertainment System (Headered)	786448	ca2b01d7	2d7b049cd47721be7b64618b65aa9a9e	NES	NES	NES	Unknown	Homebrew/Unlicensed	Unlicensed
f9d4d060cc274296fd22e8ac446333179f0ad733	Soccer (Japan) (En)	Soccer (Japan) (En).qd	Nintendo - Family Computer Disk System (QD)	65536	325f38e3	d04bc38fb45caae440069e09ca971046	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
f9d5287bc9d6eda9ec36e9b5a8dbc38cf2cffecf	Boxxle (USA, Europe) (Rev 1)	Boxxle (USA, Europe) (Rev 1).gb	Nintendo - Game Boy	32768	c09cee99	239fd20f424ee53d2f11018dbd942df4	GAMEBOY	Gameboy	GAMEBOY	USA	Revision	Licensed/Official
f9da373e37d86b1fbfd16a072c2511a623a6c739	Doubutsu no Mori Card-e - Series 1 - 04-A038 (Japan)	Doubutsu no Mori Card-e - Series 1 - 04-A038 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	ee4cb27f	2b1c6b91ead98da659d001ffffd31c32	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
f9dbb76fb1a62d47f8de4e7db46bfbcb1a038ca5	Jungle Book, The (USA)	Jungle Book, The (USA).sfc	Nintendo - Super Nintendo Entertainment System	2097152	3511efb3	cf539bef183bcb97c192562bb1cb29ec	SNES	SNES	SNES	USA	Retail/Standard	Licensed/Official
f9df95725822161784598064f50bef3ea639967d	Golf - Special Course (Japan) (Prize Card)	Golf - Special Course (Japan) (Prize Card).fds	Nintendo - Family Computer Disk System (FDS)	131000	528da81f	b2d4ba1b88e9d05120331746f89bbebf	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
f9e132c783bc6df4b065739e4bb0be11e4470cd2	Yam Yam (Japan)	Yam Yam (Japan).sfc	Nintendo - Super Nintendo Entertainment System	1572864	4620c386	7173bbd34ac961cab1901568f1aa8bc4	SNES	SNES	SNES	Japan	Retail/Standard	Licensed/Official
f9e2b6840b9103e9707ea390089a7b6943592a98	Zelda no Densetsu - Toki no Ocarina (Japan)	Zelda no Densetsu - Toki no Ocarina (Japan).v64	Nintendo - Nintendo 64 (ByteSwapped)	33554432	b58e98bb	7d44b555e0af3eec36319b5e76e31b0c	N64	N64	N64	Japan	Retail/Standard	Licensed/Official
f9e838cf5cfd0fa493d5e5f7a7d450a80787c814	PGA European Tour Golf (Europe) (En,Fr,De,Es,It)	PGA European Tour Golf (Europe) (En,Fr,De,Es,It).z64	Nintendo - Nintendo 64 (BigEndian)	16777216	6b5ff959	0112ffaada116d172abce136e9043a93	N64	N64	N64	Europe	Retail/Standard	Licensed/Official
f9e9fa2ed819c3a39db5cb6afeca186f021db5ed	Virtual Pro Wrestling 64 (Japan)	Virtual Pro Wrestling 64 (Japan).z64	Nintendo - Nintendo 64 (BigEndian)	16777216	e6651803	5e6202200af40a8f026780edfe1e15d0	N64	N64	N64	Japan	Retail/Standard	Licensed/Official
f9ebee5d228cb695f18ef2ced41630a09fa9eb05	Pokemon - Edicion Verde Hoja (Spain)	Pokemon - Edicion Verde Hoja (Spain).gba	Nintendo - Game Boy Advance	16777216	2ca11d59	765178ed4d402033ef7ed6b82d059f5a	GBA	GBA	GBA	Unknown	Retail/Standard	Licensed/Official
f9ed0a13f0e7e90eaf3f84cce9df125449287358	NCAA Basketball (USA) (Beta)	NCAA Basketball (USA) (Beta).sfc	Nintendo - Super Nintendo Entertainment System	1048576	25c43074	fbf4fa8a22bc761a2780eff3c5cda4fa	SNES	SNES	SNES	USA	Prototype/Beta/Demo	Special/Non-retail
f9f0493ca8aca56859af57a2a501258f3350f3bd	Super Battleship (USA)	Super Battleship (USA).sfc	Nintendo - Super Nintendo Entertainment System	524288	6fcea1a1	e54701014e2a92ac21166525082b06e1	SNES	SNES	SNES	USA	Retail/Standard	Licensed/Official
f9f6cc902aae3623dd53c9a4df5938c49224064a	Rockman EXE 6 - Kaizou Card - Part 2 - 137-B048 (Japan)	Rockman EXE 6 - Kaizou Card - Part 2 - 137-B048 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	5ba784e4	92291136e8ab3af3c2d6fc0db890841e	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
f9fd41616185ead719774acb2b826c5c7359cdb2	Soccer (Japan) (En)	Soccer (Japan) (En).gb	Nintendo - Game Boy	131072	be51a876	1f406d44b61098883bbaafc076e994e9	GAMEBOY	Gameboy	GAMEBOY	Japan	Retail/Standard	Licensed/Official
f9fd4c8ee4f274c751551f056dc868abd0355390	Power Pro Kun Pocket 5 (Japan) (Demo) (Kiosk)	Power Pro Kun Pocket 5 (Japan) (Demo) (Kiosk).gba	Nintendo - Game Boy Advance	8388608	969ac691	f8282772301a8afc2c6979b447fa9c55	GBA	GBA	GBA	Japan	Prototype/Beta/Demo	Special/Non-retail
f9ff6cb30d8971cb4bd44ba93140280fe23f69d8	NARC (Russia) (Pirate)	NARC (Russia) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	131088	cd37dad3	edac489a3d11da6d1e9906055d5893e3	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
fa04477b321a95e1f7a2edcac5c09bfa6ef72041	WinBack - Covert Operations (USA)	WinBack - Covert Operations (USA).z64	Nintendo - Nintendo 64 (BigEndian)	16777216	64c817c5	48da6cdcab838153caa2ecc3dd592a65	N64	N64	N64	USA	Retail/Standard	Licensed/Official
fa0f211acd5829c24f5b08944f598a0bb1214679	Tenchi Souzou (Japan) (Sample)	Tenchi Souzou (Japan) (Sample).sfc	Nintendo - Super Nintendo Entertainment System	4194304	26c68e4a	dc8a07f891583c3c856cc7c3f07fb8bd	SNES	SNES	SNES	Japan	Prototype/Beta/Demo	Special/Non-retail
fa11aeef21cdd18fcfea281990030acb65c7aa96	Game Boy Advance Video - SpongeBob SquarePants - Volume 3 (USA)	Game Boy Advance Video - SpongeBob SquarePants - Volume 3 (USA).gba	Nintendo - Game Boy Advance (Video)	33554432	9772ca45	181ca9365d62bf3acfdbb4c6717d3c12	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
fa1476110cdf98c58fe31a742540fad71955f5bc	Memory Dumps - Pokemon Battle-e (USA)	Pokemon Battle-e - Freezing Ray - PKMN Breeder Candice (USA).sav	Nintendo - Game Boy Advance (e-Reader)	131072	deee310f	7934a02e9d8a6ad40ebca2acc8431911	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
fa15c69172b4332ed39c0f591003cf84e9b93971	Donald Duck (Japan)	Donald Duck (Japan).nes	Nintendo - Nintendo Entertainment System (Headered)	262160	1af21649	0eb65236ec3b9ea01641461e28d6f30b	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
fa15dc082674364e4cd5cf9ef94700ec4661aac3	Chaoji Zhan Hun - Super Contra 7 (China) (Pirate)	Chaoji Zhan Hun - Super Contra 7 (China) (Pirate).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	43db0d06	294338f8898fb6633df0995ec3bcca1b	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
fa189fc0f9277d5765e5de19274afbd28660f076	R.C. Pro-Am II (USA)	R.C. Pro-Am II (USA).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	9edd2159	9c90901268702b79510b4f742ff9d4c6	NES	NES	NES	USA	Retail/Standard	Licensed/Official
fa193a704b83f00cf3874d2f49275930168f0416	NFL Blitz (USA)	NFL Blitz (USA).v64	Nintendo - Nintendo 64 (ByteSwapped)	16777216	5fa3455d	4fe0df8523e907de4c7c85e836bfb637	N64	N64	N64	USA	Retail/Standard	Licensed/Official
fa1a12dbcfa32e3ece825fef2e0ba720bef90a1c	StarTropics (Europe) (Virtual Console)	StarTropics (Europe) (Virtual Console).nes	Nintendo - Nintendo Entertainment System (Headered)	524304	dcfa8ad0	4325d9728ea7acebbe740e9b05ba2f83	NES	NES	NES	Europe	Retail/Standard	Licensed/Official
fa1c3508673f0b7050a982597923f53991a31093	Little Red Hood (Europe) (Unl)	Little Red Hood (Europe) (Unl).unh	Nintendo - Nintendo Entertainment System (Headerless)	40960	71c01b19	05a7d49a3135274c152d5e16ff9abca4	NES	NES	NES	Europe	Homebrew/Unlicensed	Unlicensed
fa1e6ab43c66c8228eda70894b8c1280b72c04da	Ferrari Grand Prix Challenge (USA) (Beta)	Ferrari Grand Prix Challenge (USA) (Beta).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	73f56760	6d20845ac1e2cc92d053f2a5fa5c3532	NES	NES	NES	USA	Prototype/Beta/Demo	Special/Non-retail
fa205a788891b860d8ca2b5c4378192d2652ed6c	Star Soldier (Japan) (Sample)	Star Soldier (Japan) (Sample).unh	Nintendo - Nintendo Entertainment System (Headerless)	49152	f0f14c4c	cd5e5106ac08153811fada3490c6f0ff	NES	NES	NES	Japan	Prototype/Beta/Demo	Special/Non-retail
fa22bd1216094124c84987414dde1b50af90d928	Scooby-Doo! - Classic Creep Capers (USA)	Scooby-Doo! - Classic Creep Capers (USA).z64	Nintendo - Nintendo 64 (BigEndian)	16777216	39068228	16cc6db10a56331b56f374b4fb254d5e	N64	N64	N64	USA	Retail/Standard	Licensed/Official
fa2314c2fbe0db1ab17175f8be7cceb0ab084efc	Mario & Luigi - Superstar Saga (Europe) (En,Fr,De,Es,It)	Mario & Luigi - Superstar Saga (Europe) (En,Fr,De,Es,It).gba	Nintendo - Game Boy Advance	16777216	170cc574	3b50b9f9e13e271ead33ee5a234650a9	GBA	GBA	GBA	Europe	Retail/Standard	Licensed/Official
fa29d6c4239405b12b320bb6e8a65ca2083a4b1c	Croc 2 (USA, Europe)	Croc 2 (USA, Europe).gbc	Nintendo - Game Boy Color	1048576	c1d60129	03a8bcab4b2975fa2d850d18c728ea9c	GBC	GBC	GBC	USA	Retail/Standard	Licensed/Official
fa2c3b84014a84143f519609a8808d13ca33bf22	Super Bubble Pop (World) (Evercade)	Super Bubble Pop (World) (Evercade).gba	Nintendo - Game Boy Advance	4194304	940f385e	cbdd36d1fb5b8898bc44f1cb1467787f	GBA	GBA	GBA	World	Retail/Standard	Licensed/Official
fa2d39392750e160f2c41733777c64d8df1127af	Scooby-Doo! - Classic Creep Capers (Europe)	Scooby-Doo! - Classic Creep Capers (Europe).z64	Nintendo - Nintendo 64 (BigEndian)	16777216	0d737e6f	3b6dd7b60437234895500beff28df6d6	N64	N64	N64	Europe	Retail/Standard	Licensed/Official
fa30510eb396143b3b0025005ee82de207562e65	Dragon Tales - Dragon Wings (Europe)	Dragon Tales - Dragon Wings (Europe).gbc	Nintendo - Game Boy Color	1048576	137d7b45	834fb201a446065c06e34f192f8586d0	GBC	GBC	GBC	Europe	Retail/Standard	Licensed/Official
fa323718777c3ec1b323341d35d83859f103450f	Ford Racing 3 (USA)	Ford Racing 3 (USA).gba	Nintendo - Game Boy Advance	4194304	56d38756	a3b2dd184e80764a1a3c0d7799089327	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
fa349af12671290d96cedd47e8a43d17c9d752d2	Dongfang Bubai - The Hyrule Fantasy (China) (Pirate)	Dongfang Bubai - The Hyrule Fantasy (China) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	131088	925935a2	5c85f105a7c7b699e03631a583ac051c	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
fa3680f6f207cceff73b28a8795367fd60703ec7	Pokemon Card-e - The Town on No Map - C-25-# (Japan)	Pokemon Card-e - The Town on No Map - C-25-# (Japan) (Long Strip).raw	Nintendo - Game Boy Advance (e-Reader)	2912	bebcaaeb	44784505654766d4ed90b9ca3d8ed5bd	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
fa370fbda083e6b49e41929c454dc9d3c52d6fa8	Doubutsu no Mori Card-e - Series 4 - 04-A238 (Japan)	Doubutsu no Mori Card-e - Series 4 - 04-A238 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	8e01dcb0	1b3dd5e51e805ce17023c4ed42706078	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
fa38601c371ca327166bf52be1094697d41a80f3	Zelda no Densetsu - Yume o Miru Shima (Japan)	Zelda no Densetsu - Yume o Miru Shima (Japan).gb	Nintendo - Game Boy	524288	39a6684e	ae08c1f73f822116060ef58293b94ed8	GAMEBOY	Gameboy	GAMEBOY	Japan	Retail/Standard	Licensed/Official
fa3badb488a497b3dec751679a11996118dce37f	Earthworm Jim 2 (USA) (Beta)	Earthworm Jim 2 (USA) (Beta).sfc	Nintendo - Super Nintendo Entertainment System	3670016	bd342fba	d9ca8873c0833773846d5eeae16deb7d	SNES	SNES	SNES	USA	Prototype/Beta/Demo	Special/Non-retail
fa3db399ffb2b265f9d3599dcf80e0f536f959ea	Monster Brother (Asia) (En) (Extract) (Pirate)	Monster Brother (Asia) (En) (Extract) (Pirate).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	187618c4	443712b23b7b44e1b430f210978fad2c	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
fa3e072c3bcf740dd83f05fb0c2617fb959d9a77	BurgerTime (Japan) (Disk Writer)	BurgerTime (Japan) (Disk Writer).qd	Nintendo - Family Computer Disk System (QD)	65536	e543a48b	1361ce92249c520c0bb18108524b32f4	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
fa3e27315a3053eeab4e8be5d8fccb9edd045d1d	NES-e - Mario Bros.-e (USA) (Card 1)	NES-e - Mario Bros.-e (USA) (Card 1) (Strip 2).raw	Nintendo - Game Boy Advance (e-Reader)	2912	470f78de	bf3bf7e97914e287b2c2fc83d0a67721	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
fa3ea6cff2def85c8386fff363b2619c90603ba4	Shin 4 Nin Uchi Mahjong - Yakuman Tengoku (Japan)	Shin 4 Nin Uchi Mahjong - Yakuman Tengoku (Japan).unh	Nintendo - Nintendo Entertainment System (Headerless)	393216	d532e98f	f39dd1891d5d291e012081d2b4558f46	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
fa3ff4db1da39e0e7d3f8c680a1a10a3ed20d834	Pokemon Battle-e - Cordial Bond - 008-A036 - Pokefan Justine (USA)	Pokemon Battle-e - Cordial Bond - 008-A036 - Pokefan Justine (USA).raw	Nintendo - Game Boy Advance (e-Reader)	2912	387de6de	0b8b77b9f44c00f45c41994c01e318e4	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
fa414894a761a6a7837edf8a032fbac05abc1249	Tecmo Bowl (Japan)	Tecmo Bowl (Japan).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	588e7492	c937acabb9fb5781363489d8d14f0a70	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
fa441c5e376b54b3503596fe8177b3a9ad79a9a8	Action Replay Online (Europe) (Unl)	Action Replay Online (Europe) (Unl).gbc	Nintendo - Game Boy Color	131072	04c8c858	e718083d717d4262d3f26eba4040f8e4	GBC	GBC	GBC	Europe	Homebrew/Unlicensed	Unlicensed
fa47609ceb5c2edae7969b39d6d9e5799e41224b	Memory Dumps - Animal Crossing-e (USA)	Animal Crossing-e - Series 2 - Limberg (USA).sav	Nintendo - Game Boy Advance (e-Reader)	131072	a45acafc	ec74e2a91e8575454801712f4c902122	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
fa481e9dd7f906705decdf120916162772ec3a8b	AV Mahjong Club (Japan) (Unl)	AV Mahjong Club (Japan) (Unl).unh	Nintendo - Nintendo Entertainment System (Headerless)	131072	850f25b3	16c8c057eb2697e44f26e759c676cfe1	NES	NES	NES	Japan	Homebrew/Unlicensed	Unlicensed
fa48972ae8406b7ef17b3b0096bed6b858d36939	Soul Edge vs Samurai (USA) (Pirate)	Soul Edge vs Samurai (USA) (Pirate).sfc	Nintendo - Super Nintendo Entertainment System	2097152	5e4ada04	3e942c28552d8b8673fe80979b3c1f73	SNES	SNES	SNES	USA	Retail/Standard	Licensed/Official
fa49aed818753b06985dd552f10b61f70af6f514	Meikyuu no Tatsujin - Daimeiro (Japan)	Meikyuu no Tatsujin - Daimeiro (Japan).nes	Nintendo - Nintendo Entertainment System (Headered)	262160	bdc79a8f	5ee5b166d63b8e152bf75d60b4978348	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
fa4bcb5526ee40e3ffc37a28b8be0d51b7c387a5	Battle Zeque Den (Japan)	Battle Zeque Den (Japan).sfc	Nintendo - Super Nintendo Entertainment System	1572864	8cac063c	d3cdddc43e37bab6c458da3e4a6a8d92	SNES	SNES	SNES	Japan	Retail/Standard	Licensed/Official
fa4e0a1941eea83e09ca00197569e2464d70ecb0	Pilotwings 64 (Europe) (En,Fr,De)	Pilotwings 64 (Europe) (En,Fr,De).z64	Nintendo - Nintendo 64 (BigEndian)	8388608	c902e57c	3fcd4969f9a080bd2bcb913ec5d7a3bd	N64	N64	N64	Europe	Retail/Standard	Licensed/Official
fa4e69ceb8d2773bbfc1c225f3604c1f7df43cde	Barbie in the 12 Dancing Princesses (USA)	Barbie in the 12 Dancing Princesses (USA).gba	Nintendo - Game Boy Advance	4194304	9c0abddb	6a06b7c152538ce846fbdf523902a000	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
